Frequency (Hz)	Level (dB)
1530.517578	-66.014496
1530.761719	-66.909149
1531.005859	-68.227196
1531.250000	-63.289871
1531.494141	-65.411140
1531.738281	-65.365753
1531.982422	-65.720459
1532.226562	-67.591812
1532.470703	-68.041359
1532.714844	-66.967697
1532.958984	-65.119370
1533.203125	-63.786186
1533.447266	-67.634094
1533.691406	-66.286163
1533.935547	-67.699966
1534.179688	-69.055603
1534.423828	-67.344612
1534.667969	-65.833778
1534.912109	-66.448616
1535.156250	-66.508980
1535.400391	-63.715279
1535.644531	-64.113564
1535.888672	-67.459908
1536.132812	-66.192581
1536.376953	-67.583694
1536.621094	-66.707893
1536.865234	-69.293846
1537.109375	-65.998344
1537.353516	-63.262859
1537.597656	-64.525917
1537.841797	-66.709213
1538.085938	-66.490761
1538.330078	-66.922104
1538.574219	-65.441055
1538.818359	-66.331085
1539.062500	-67.952621
1539.306641	-64.555801
1539.550781	-66.068909
1539.794922	-67.310707
1540.039062	-66.922287
1540.283203	-68.964539
1540.527344	-68.692902
1540.771484	-67.947388
1541.015625	-66.037056
1541.259766	-66.431358
1541.503906	-67.651451
1541.748047	-65.974258
1541.992188	-65.279289
1542.236328	-64.897301
1542.480469	-67.852295
1542.724609	-64.954262
1542.968750	-65.658981
1543.212891	-65.908287
1543.457031	-64.478302
1543.701172	-64.854820
1543.945312	-67.158356
1544.189453	-65.356102
1544.433594	-63.937355
1544.677734	-65.012932
1544.921875	-68.952370
1545.166016	-64.816078
1545.410156	-66.535339
1545.654297	-68.002769
1545.898438	-65.025757
1546.142578	-67.631386
1546.386719	-63.903156
1546.630859	-66.372177
1546.875000	-67.983498
1547.119141	-63.353405
1547.363281	-63.234268
1547.607422	-67.438637
1547.851562	-65.403816
1548.095703	-64.213837
1548.339844	-64.293831
1548.583984	-67.026993
1548.828125	-65.632919
1549.072266	-67.071091
1549.316406	-67.220215
1549.560547	-67.368858
1549.804688	-66.609695
1550.048828	-64.754425
1550.292969	-67.589386
1550.537109	-68.817932
1550.781250	-66.828865
1551.025391	-64.639214
1551.269531	-67.644890
1551.513672	-64.924286
1551.757812	-64.323685
1552.001953	-66.576111
1552.246094	-66.305840
1552.490234	-64.794579
1552.734375	-63.758698
1552.978516	-64.696075
1553.222656	-65.923462
1553.466797	-67.795525
1553.710938	-68.524635
1553.955078	-64.771339
1554.199219	-64.328445
1554.443359	-69.226112
1554.687500	-67.899605
1554.931641	-64.498817
1555.175781	-65.739006
1555.419922	-64.461716
1555.664062	-61.888042
1555.908203	-66.640701
1556.152344	-66.907333
1556.396484	-64.813896
1556.640625	-66.823624
1556.884766	-63.255779
1557.128906	-64.118095
1557.373047	-65.357635
1557.617188	-64.355530
1557.861328	-65.761780
1558.105469	-63.290081
1558.349609	-63.223976
1558.593750	-61.628761
1558.837891	-63.681335
1559.082031	-65.814384
1559.326172	-65.273247
1559.570312	-64.695732
1559.814453	-66.642555
1560.058594	-69.412697
1560.302734	-67.980621
1560.546875	-65.606812
1560.791016	-66.907684
1561.035156	-63.053181
1561.279297	-66.894341
1561.523438	-62.655674
1561.767578	-63.210030
1562.011719	-65.353523
1562.255859	-65.714737
1562.500000	-64.413727
1562.744141	-64.072433
1562.988281	-65.441620
1563.232422	-64.101204
1563.476562	-63.635895
1563.720703	-66.968102
1563.964844	-62.652275
1564.208984	-64.886116
1564.453125	-62.045437
1564.697266	-63.795429
1564.941406	-65.764977
1565.185547	-65.738251
1565.429688	-65.373657
1565.673828	-69.528717
1565.917969	-66.408974
1566.162109	-63.610966
1566.406250	-63.661137
1566.650391	-63.951263
1566.894531	-65.536064
1567.138672	-65.630089
1567.382812	-64.569092
1567.626953	-64.902039
1567.871094	-63.479683
1568.115234	-65.294373
1568.359375	-67.104790
1568.603516	-68.911499
1568.847656	-70.017471
1569.091797	-65.222672
1569.335938	-63.982170
1569.580078	-66.484543
1569.824219	-66.610100
1570.068359	-65.371353
1570.312500	-67.680069
1570.556641	-63.319942
1570.800781	-63.524395
1571.044922	-65.430588
1571.289062	-66.345924
1571.533203	-67.313797
1571.777344	-64.328995
1572.021484	-65.664513
1572.265625	-64.357239
1572.509766	-64.501450
1572.753906	-67.034172
1572.998047	-67.040215
1573.242188	-70.610176
1573.486328	-66.117058
1573.730469	-63.571701
1573.974609	-63.254379
1574.218750	-64.511261
1574.462891	-64.964355
1574.707031	-65.313606
1574.951172	-67.730064
1575.195312	-67.532402
1575.439453	-65.420044
1575.683594	-65.176765
1575.927734	-63.757015
1576.171875	-66.623177
1576.416016	-68.108658
1576.660156	-62.459618
1576.904297	-63.983997
1577.148438	-64.333641
1577.392578	-63.685631
1577.636719	-66.162613
1577.880859	-66.160889
1578.125000	-64.299118
1578.369141	-68.653847
1578.613281	-64.605789
1578.857422	-66.626503
1579.101562	-63.461720
1579.345703	-65.651199
1579.589844	-63.838589
1579.833984	-66.284561
1580.078125	-66.211395
1580.322266	-65.761101
1580.566406	-64.534912
1580.810547	-64.356323
1581.054688	-65.587013
1581.298828	-64.996841
1581.542969	-64.287125
1581.787109	-63.800449
1582.031250	-61.471985
1582.275391	-67.593559
1582.519531	-64.365997
1582.763672	-64.917145
1583.007812	-65.703865
1583.251953	-62.507130
1583.496094	-63.795128
1583.740234	-65.400993
1583.984375	-64.048744
1584.228516	-64.352264
1584.472656	-65.323647
1584.716797	-66.367043
1584.960938	-63.060242
1585.205078	-66.392372
1585.449219	-63.842522
1585.693359	-65.767784
1585.937500	-64.729805
1586.181641	-64.086845
1586.425781	-61.924194
1586.669922	-61.656326
1586.914062	-61.309845
1587.158203	-63.939278
1587.402344	-61.861820
1587.646484	-63.234390
1587.890625	-59.550297
1588.134766	-64.069290
1588.378906	-63.566647
1588.623047	-63.587299
1588.867188	-63.731476
1589.111328	-64.133286
1589.355469	-61.483852
1589.599609	-64.757484
1589.843750	-64.779755
1590.087891	-64.708588
1590.332031	-66.794342
1590.576172	-63.716995
1590.820312	-65.692528
1591.064453	-62.389595
1591.308594	-65.511711
1591.552734	-64.334427
1591.796875	-66.833237
1592.041016	-64.193520
1592.285156	-63.766376
1592.529297	-63.272552
1592.773438	-65.975716
1593.017578	-61.815838
1593.261719	-63.169167
1593.505859	-64.549995
1593.750000	-63.617172
1593.994141	-64.643272
1594.238281	-64.356476
1594.482422	-65.115532
1594.726562	-65.384079
1594.970703	-63.561569
1595.214844	-64.938965
1595.458984	-63.304230
1595.703125	-60.812115
1595.947266	-63.022850
1596.191406	-65.061035
1596.435547	-63.405670
1596.679688	-65.735359
1596.923828	-64.861336
1597.167969	-61.002388
1597.412109	-64.616165
1597.656250	-64.020020
1597.900391	-63.721893
1598.144531	-64.209541
1598.388672	-61.499512
1598.632812	-63.472286
1598.876953	-64.705605
1599.121094	-65.397316
1599.365234	-63.123901
1599.609375	-62.348869
1599.853516	-62.936489
1600.097656	-62.683037
1600.341797	-65.622696
1600.585938	-67.375305
1600.830078	-65.699005
1601.074219	-64.957619
1601.318359	-61.602139
1601.562500	-63.355034
1601.806641	-64.300369
1602.050781	-62.685760
1602.294922	-63.631733
1602.539062	-63.551857
1602.783203	-64.325714
1603.027344	-66.741028
1603.271484	-63.144112
1603.515625	-63.425896
1603.759766	-65.049522
1604.003906	-65.855499
1604.248047	-66.874741
1604.492188	-61.927681
1604.736328	-60.177608
1604.980469	-63.328617
1605.224609	-59.046272
1605.468750	-60.700336
1605.712891	-62.017532
1605.957031	-64.678162
1606.201172	-61.318714
1606.445312	-60.818718
1606.689453	-64.000343
1606.933594	-61.358921
1607.177734	-67.307777
1607.421875	-62.324169
1607.666016	-62.042946
1607.910156	-61.853882
1608.154297	-63.630028
1608.398438	-65.188042
1608.642578	-61.870922
1608.886719	-65.500969
1609.130859	-62.907131
1609.375000	-64.615067
1609.619141	-62.677147
1609.863281	-62.504463
1610.107422	-63.401913
1610.351562	-63.111012
1610.595703	-60.352303
1610.839844	-63.347370
1611.083984	-63.342857
1611.328125	-61.179272
1611.572266	-64.181618
1611.816406	-61.850163
1612.060547	-64.540596
1612.304688	-62.161572
1612.548828	-62.809853
1612.792969	-61.797516
1613.037109	-65.038353
1613.281250	-64.375229
1613.525391	-62.583897
1613.769531	-65.744186
1614.013672	-61.770500
1614.257812	-67.798553
1614.501953	-64.359467
1614.746094	-59.963539
1614.990234	-63.167065
1615.234375	-60.527615
1615.478516	-61.661240
1615.722656	-64.030846
1615.966797	-62.520630
1616.210938	-64.275444
1616.455078	-64.263855
1616.699219	-65.401680
1616.943359	-64.186661
1617.187500	-66.627060
1617.431641	-62.419300
1617.675781	-63.165432
1617.919922	-64.489754
1618.164062	-60.240517
1618.408203	-63.919834
1618.652344	-64.391449
1618.896484	-64.582298
1619.140625	-62.861038
1619.384766	-61.419094
1619.628906	-59.575077
1619.873047	-63.713024
1620.117188	-62.336407
1620.361328	-61.368908
1620.605469	-64.854424
1620.849609	-63.658089
1621.093750	-61.068726
1621.337891	-61.974400
1621.582031	-64.741333
1621.826172	-63.953735
1622.070312	-64.022858
1622.314453	-62.400673
1622.558594	-60.783695
1622.802734	-61.369873
1623.046875	-63.980396
1623.291016	-63.352638
1623.535156	-61.177883
1623.779297	-61.951843
1624.023438	-63.092030
1624.267578	-62.010937
1624.511719	-64.175980
1624.755859	-61.957218
1625.000000	-63.338711
1625.244141	-61.592678
1625.488281	-60.786995
1625.732422	-59.698383
1625.976562	-62.134422
1626.220703	-61.023808
1626.464844	-59.745319
1626.708984	-61.801109
1626.953125	-63.424816
1627.197266	-60.871906
1627.441406	-61.227428
1627.685547	-62.997734
1627.929688	-64.729965
1628.173828	-62.796192
1628.417969	-64.528412
1628.662109	-62.176300
1628.906250	-61.806229
1629.150391	-62.028263
1629.394531	-61.814499
1629.638672	-58.012840
1629.882812	-61.788872
1630.126953	-62.949932
1630.371094	-62.951187
1630.615234	-63.259747
1630.859375	-61.556824
1631.103516	-60.430794
1631.347656	-63.220909
1631.591797	-61.616714
1631.835938	-60.098064
1632.080078	-62.774826
1632.324219	-61.014957
1632.568359	-65.067734
1632.812500	-64.188171
1633.056641	-60.204163
1633.300781	-63.117619
1633.544922	-62.378338
1633.789062	-61.859650
1634.033203	-60.609131
1634.277344	-62.323326
1634.521484	-60.029419
1634.765625	-60.350281
1635.009766	-63.656223
1635.253906	-61.922520
1635.498047	-64.687759
1635.742188	-61.592201
1635.986328	-64.485825
1636.230469	-60.842495
1636.474609	-62.261311
1636.718750	-61.248203
1636.962891	-61.399933
1637.207031	-61.986900
1637.451172	-58.664577
1637.695312	-60.473423
1637.939453	-59.513920
1638.183594	-62.360699
1638.427734	-63.480106
1638.671875	-60.169891
1638.916016	-62.469074
1639.160156	-63.105633
1639.404297	-59.935890
1639.648438	-63.553856
1639.892578	-61.673840
1640.136719	-60.480423
1640.380859	-62.655910
1640.625000	-63.475632
1640.869141	-61.915077
1641.113281	-59.794830
1641.357422	-61.233837
1641.601562	-60.687977
1641.845703	-61.605160
1642.089844	-61.993626
1642.333984	-62.989674
1642.578125	-61.286865
1642.822266	-58.079475
1643.066406	-58.345257
1643.310547	-59.653431
1643.554688	-63.126297
1643.798828	-60.823925
1644.042969	-59.131653
1644.287109	-59.461132
1644.531250	-59.190083
1644.775391	-60.088615
1645.019531	-63.552631
1645.263672	-61.791042
1645.507812	-57.362152
1645.751953	-61.734608
1645.996094	-64.969208
1646.240234	-60.257763
1646.484375	-62.158012
1646.728516	-63.438332
1646.972656	-63.376686
1647.216797	-62.786083
1647.460938	-61.449032
1647.705078	-59.619904
1647.949219	-61.320030
1648.193359	-61.233143
1648.437500	-57.706734
1648.681641	-58.563984
1648.925781	-59.203548
1649.169922	-59.926449
1649.414062	-60.609421
1649.658203	-63.169044
1649.902344	-59.992622
1650.146484	-59.991180
1650.390625	-61.998165
1650.634766	-59.303326
1650.878906	-59.689770
1651.123047	-62.283401
1651.367188	-60.619274
1651.611328	-61.247837
1651.855469	-62.760818
1652.099609	-61.735275
1652.343750	-57.788811
1652.587891	-61.095932
1652.832031	-59.662357
1653.076172	-59.452133
1653.320312	-59.444302
1653.564453	-57.670586
1653.808594	-59.371967
1654.052734	-59.698048
1654.296875	-60.985359
1654.541016	-59.946056
1654.785156	-61.747772
1655.029297	-58.177647
1655.273438	-61.604275
1655.517578	-61.316166
1655.761719	-59.644238
1656.005859	-59.974953
1656.250000	-59.738476
1656.494141	-59.414265
1656.738281	-61.457321
1656.982422	-58.112602
1657.226562	-61.039066
1657.470703	-60.835373
1657.714844	-57.428608
1657.958984	-62.763592
1658.203125	-60.628616
1658.447266	-59.069412
1658.691406	-58.730972
1658.935547	-57.762497
1659.179688	-59.085129
1659.423828	-61.386642
1659.667969	-57.110249
1659.912109	-58.083321
1660.156250	-59.944309
1660.400391	-61.915615
1660.644531	-60.112370
1660.888672	-59.810738
1661.132812	-59.464146
1661.376953	-60.597137
1661.621094	-60.358761
1661.865234	-56.717449
1662.109375	-56.761463
1662.353516	-60.356476
1662.597656	-59.571720
1662.841797	-59.325336
1663.085938	-56.806198
1663.330078	-62.536366
1663.574219	-60.446728
1663.818359	-60.527477
1664.062500	-59.132111
1664.306641	-59.498272
1664.550781	-59.567802
1664.794922	-58.080688
1665.039062	-57.904274
1665.283203	-58.696899
1665.527344	-58.200562
1665.771484	-59.739380
1666.015625	-59.069290
1666.259766	-59.784096
1666.503906	-57.450691
1666.748047	-59.440205
1666.992188	-59.669220
1667.236328	-60.560841
1667.480469	-59.744015
1667.724609	-58.315449
1667.968750	-56.731365
1668.212891	-61.710239
1668.457031	-59.361389
1668.701172	-60.925140
1668.945312	-56.770294
1669.189453	-58.756683
1669.433594	-60.699554
1669.677734	-57.626427
1669.921875	-57.016277
1670.166016	-57.858730
1670.410156	-58.844326
1670.654297	-58.439053
1670.898438	-63.845917
1671.142578	-59.161476
1671.386719	-60.181358
1671.630859	-57.585720
1671.875000	-60.257038
1672.119141	-57.285774
1672.363281	-58.125801
1672.607422	-57.451157
1672.851562	-57.956646
1673.095703	-58.741692
1673.339844	-62.264069
1673.583984	-59.833652
1673.828125	-60.723286
1674.072266	-58.341072
1674.316406	-59.385147
1674.560547	-59.828949
1674.804688	-58.454025
1675.048828	-57.485519
1675.292969	-57.990204
1675.537109	-57.578323
1675.781250	-59.101284
1676.025391	-60.469524
1676.269531	-62.226170
1676.513672	-61.440907
1676.757812	-59.860966
1677.001953	-57.330734
1677.246094	-57.349014
1677.490234	-58.105148
1677.734375	-57.739147
1677.978516	-56.470875
1678.222656	-60.058521
1678.466797	-58.931370
1678.710938	-57.157307
1678.955078	-60.612389
1679.199219	-59.255642
1679.443359	-62.033329
1679.687500	-64.777130
1679.931641	-60.399456
1680.175781	-57.929287
1680.419922	-57.065006
1680.664062	-56.423573
1680.908203	-57.298901
1681.152344	-56.420765
1681.396484	-57.743332
1681.640625	-60.161880
1681.884766	-58.645008
1682.128906	-57.432133
1682.373047	-55.866589
1682.617188	-59.577106
1682.861328	-59.361473
1683.105469	-58.342556
1683.349609	-55.140324
1683.593750	-56.600384
1683.837891	-62.972492
1684.082031	-62.365353
1684.326172	-58.172340
1684.570312	-55.689377
1684.814453	-59.007549
1685.058594	-57.338882
1685.302734	-57.167572
1685.546875	-57.666893
1685.791016	-57.537861
1686.035156	-56.456974
1686.279297	-57.977348
1686.523438	-58.949097
1686.767578	-55.908810
1687.011719	-60.457832
1687.255859	-58.283218
1687.500000	-57.096210
1687.744141	-56.702576
1687.988281	-55.545452
1688.232422	-57.518940
1688.476562	-61.076790
1688.720703	-56.589493
1688.964844	-57.024315
1689.208984	-55.399147
1689.453125	-54.047550
1689.697266	-56.789925
1689.941406	-58.133213
1690.185547	-59.004715
1690.429688	-59.035450
1690.673828	-58.530155
1690.917969	-57.209244
1691.162109	-60.534630
1691.406250	-56.973114
1691.650391	-55.775139
1691.894531	-58.750996
1692.138672	-55.896481
1692.382812	-55.231339
1692.626953	-55.953522
1692.871094	-56.162476
1693.115234	-54.686169
1693.359375	-57.233414
1693.603516	-55.975071
1693.847656	-56.800678
1694.091797	-58.203629
1694.335938	-59.842186
1694.580078	-60.542744
1694.824219	-56.520386
1695.068359	-57.270267
1695.312500	-53.876259
1695.556641	-54.894863
1695.800781	-56.032646
1696.044922	-57.605133
1696.289062	-56.139812
1696.533203	-58.376011
1696.777344	-59.023853
1697.021484	-55.642132
1697.265625	-54.767159
1697.509766	-53.760490
1697.753906	-56.307755
1697.998047	-56.702652
1698.242188	-58.736423
1698.486328	-56.674721
1698.730469	-55.347275
1698.974609	-59.328995
1699.218750	-55.257267
1699.462891	-52.035599
1699.707031	-58.049076
1699.951172	-57.001896
1700.195312	-56.765930
1700.439453	-58.316765
1700.683594	-55.816139
1700.927734	-56.575031
1701.171875	-57.932682
1701.416016	-56.923237
1701.660156	-57.597324
1701.904297	-54.374352
1702.148438	-56.332428
1702.392578	-56.995983
1702.636719	-58.872440
1702.880859	-59.605957
1703.125000	-55.012245
1703.369141	-56.037571
1703.613281	-54.036381
1703.857422	-55.787376
1704.101562	-55.130745
1704.345703	-58.669704
1704.589844	-57.109936
1704.833984	-56.200878
1705.078125	-53.638847
1705.322266	-55.862240
1705.566406	-53.483608
1705.810547	-56.600384
1706.054688	-54.394093
1706.298828	-53.800217
1706.542969	-53.573097
1706.787109	-55.455116
1707.031250	-54.314796
1707.275391	-56.264942
1707.519531	-55.921021
1707.763672	-52.985802
1708.007812	-53.212616
1708.251953	-55.328644
1708.496094	-53.562851
1708.740234	-55.877174
1708.984375	-57.418705
1709.228516	-55.199799
1709.472656	-52.362804
1709.716797	-59.662258
1709.960938	-52.450180
1710.205078	-55.811485
1710.449219	-55.858978
1710.693359	-52.825989
1710.937500	-52.154205
1711.181641	-55.635075
1711.425781	-53.888657
1711.669922	-53.514519
1711.914062	-55.759720
1712.158203	-56.174530
1712.402344	-53.342415
1712.646484	-55.636562
1712.890625	-55.356373
1713.134766	-55.999378
1713.378906	-56.502449
1713.623047	-53.454224
1713.867188	-54.130001
1714.111328	-55.704525
1714.355469	-53.836983
1714.599609	-53.330799
1714.843750	-53.851334
1715.087891	-54.792465
1715.332031	-55.019638
1715.576172	-52.928249
1715.820312	-55.847107
1716.064453	-51.348854
1716.308594	-54.178978
1716.552734	-55.552299
1716.796875	-54.328598
1717.041016	-56.090042
1717.285156	-54.988609
1717.529297	-53.410393
1717.773438	-53.721878
1718.017578	-52.795628
1718.261719	-52.717171
1718.505859	-52.153584
1718.750000	-55.640602
1718.994141	-52.899277
1719.238281	-53.872215
1719.482422	-53.966896
1719.726562	-54.617416
1719.970703	-51.173851
1720.214844	-54.155918
1720.458984	-51.583302
1720.703125	-51.945946
1720.947266	-55.463600
1721.191406	-53.390873
1721.435547	-52.391468
1721.679688	-52.749828
1721.923828	-54.186661
1722.167969	-53.769535
1722.412109	-51.516109
1722.656250	-53.588501
1722.900391	-55.938293
1723.144531	-53.527626
1723.388672	-55.197346
1723.632812	-52.909172
1723.876953	-50.592964
1724.121094	-50.568184
1724.365234	-55.907326
1724.609375	-54.871498
1724.853516	-55.200600
1725.097656	-54.333797
1725.341797	-50.587524
1725.585938	-51.772102
1725.830078	-52.978252
1726.074219	-51.345364
1726.318359	-54.832520
1726.562500	-55.899426
1726.806641	-54.680214
1727.050781	-53.863754
1727.294922	-50.960831
1727.539062	-54.195030
1727.783203	-52.372559
1728.027344	-52.948048
1728.271484	-53.852406
1728.515625	-53.893646
1728.759766	-54.415302
1729.003906	-51.020767
1729.248047	-51.605755
1729.492188	-53.462227
1729.736328	-51.520500
1729.980469	-53.687984
1730.224609	-52.469242
1730.468750	-51.149220
1730.712891	-50.757656
1730.957031	-55.208687
1731.201172	-53.140762
1731.445312	-49.863922
1731.689453	-53.690769
1731.933594	-50.846481
1732.177734	-49.509155
1732.421875	-50.887085
1732.666016	-50.907467
1732.910156	-53.797485
1733.154297	-55.093006
1733.398438	-50.362728
1733.642578	-53.441174
1733.886719	-49.196426
1734.130859	-50.706993
1734.375000	-52.579235
1734.619141	-53.577831
1734.863281	-52.388626
1735.107422	-51.649662
1735.351562	-53.063915
1735.595703	-52.500835
1735.839844	-51.908634
1736.083984	-51.622425
1736.328125	-48.517391
1736.572266	-49.022259
1736.816406	-48.126579
1737.060547	-53.511543
1737.304688	-50.531837
1737.548828	-49.229313
1737.792969	-52.808521
1738.037109	-50.942371
1738.281250	-50.004375
1738.525391	-51.045712
1738.769531	-53.167236
1739.013672	-50.858810
1739.257812	-52.944210
1739.501953	-52.961662
1739.746094	-51.442387
1739.990234	-48.842403
1740.234375	-49.176216
1740.478516	-50.514729
1740.722656	-48.641537
1740.966797	-54.868900
1741.210938	-54.340996
1741.455078	-51.806217
1741.699219	-51.886314
1741.943359	-49.814243
1742.187500	-55.224174
1742.431641	-51.250801
1742.675781	-51.943398
1742.919922	-51.901279
1743.164062	-48.505825
1743.408203	-46.609367
1743.652344	-51.072746
1743.896484	-49.366333
1744.140625	-50.877438
1744.384766	-50.493221
1744.628906	-50.420631
1744.873047	-52.010838
1745.117188	-50.991001
1745.361328	-46.676399
1745.605469	-49.540199
1745.849609	-50.426456
1746.093750	-50.833965
1746.337891	-51.746147
1746.582031	-51.263519
1746.826172	-50.805958
1747.070312	-52.008274
1747.314453	-51.338799
1747.558594	-50.119244
1747.802734	-48.768166
1748.046875	-51.032204
1748.291016	-51.295750
1748.535156	-52.874584
1748.779297	-51.831894
1749.023438	-51.391064
1749.267578	-51.525558
1749.511719	-50.171726
1749.755859	-52.058533
1750.000000	-49.842125
1750.244141	-48.204533
1750.488281	-48.440948
1750.732422	-52.378407
1750.976562	-52.309319
1751.220703	-48.798038
1751.464844	-51.466915
1751.708984	-47.954227
1751.953125	-50.939445
1752.197266	-51.953873
1752.441406	-46.626076
1752.685547	-45.680405
1752.929688	-46.874950
1753.173828	-47.243275
1753.417969	-52.218410
1753.662109	-52.381222
1753.906250	-49.297565
1754.150391	-53.147972
1754.394531	-50.858429
1754.638672	-47.512932
1754.882812	-50.010410
1755.126953	-50.256916
1755.371094	-51.417839
1755.615234	-47.817581
1755.859375	-48.700871
1756.103516	-48.842484
1756.347656	-50.597424
1756.591797	-49.477966
1756.835938	-50.150684
1757.080078	-51.486809
1757.324219	-50.265518
1757.568359	-47.758953
1757.812500	-48.360294
1758.056641	-51.816994
1758.300781	-51.305416
1758.544922	-51.514519
1758.789062	-52.643250
1759.033203	-48.399380
1759.277344	-52.517399
1759.521484	-49.302074
1759.765625	-48.340694
1760.009766	-47.823723
1760.253906	-52.758484
1760.498047	-50.977501
1760.742188	-49.132427
1760.986328	-51.823517
1761.230469	-48.371933
1761.474609	-52.831863
1761.718750	-52.637138
1761.962891	-51.154514
1762.207031	-52.710289
1762.451172	-50.845284
1762.695312	-48.301502
1762.939453	-50.340618
1763.183594	-52.445721
1763.427734	-50.595879
1763.671875	-51.567471
1763.916016	-52.588566
1764.160156	-48.938847
1764.404297	-47.004589
1764.648438	-49.512325
1764.892578	-49.233578
1765.136719	-51.601833
1765.380859	-52.880337
1765.625000	-50.378773
1765.869141	-46.782833
1766.113281	-49.719162
1766.357422	-50.868668
1766.601562	-50.268829
1766.845703	-49.393833
1767.089844	-53.936508
1767.333984	-50.280846
1767.578125	-53.522690
1767.822266	-50.001316
1768.066406	-49.475117
1768.310547	-48.428822
1768.554688	-50.401318
1768.798828	-55.170452
1769.042969	-48.298645
1769.287109	-51.519745
1769.531250	-51.180859
1769.775391	-50.524876
1770.019531	-49.530319
1770.263672	-50.155403
1770.507812	-49.451443
1770.751953	-50.724144
1770.996094	-50.930573
1771.240234	-54.223362
1771.484375	-49.704845
1771.728516	-50.790039
1771.972656	-51.313202
1772.216797	-51.793449
1772.460938	-49.747013
1772.705078	-49.904991
1772.949219	-49.732300
1773.193359	-48.617405
1773.437500	-47.442669
1773.681641	-50.375710
1773.925781	-51.636620
1774.169922	-49.672188
1774.414062	-49.570091
1774.658203	-51.310532
1774.902344	-54.961105
1775.146484	-52.396255
1775.390625	-51.035648
1775.634766	-50.764275
1775.878906	-53.327995
1776.123047	-52.067673
1776.367188	-50.117729
1776.611328	-53.245029
1776.855469	-54.160419
1777.099609	-53.055382
1777.343750	-53.766750
1777.587891	-51.759033
1777.832031	-52.559280
1778.076172	-54.361408
1778.320312	-51.646736
1778.564453	-51.277206
1778.808594	-50.778820
1779.052734	-49.898956
1779.296875	-51.465164
1779.541016	-53.148163
1779.785156	-49.770836
1780.029297	-53.679985
1780.273438	-52.938232
1780.517578	-54.155704
1780.761719	-53.446182
1781.005859	-50.707634
1781.250000	-52.343441
1781.494141	-51.854683
1781.738281	-52.263756
1781.982422	-53.176598
1782.226562	-52.899082
1782.470703	-50.053242
1782.714844	-50.079857
1782.958984	-49.710312
1783.203125	-53.549839
1783.447266	-48.906403
1783.691406	-52.451035
1783.935547	-54.244389
1784.179688	-50.500965
1784.423828	-49.203568
1784.667969	-49.742634
1784.912109	-51.794624
1785.156250	-50.139668
1785.400391	-50.903519
1785.644531	-50.058449
1785.888672	-50.829826
1786.132812	-51.434818
1786.376953	-52.979847
1786.621094	-52.200188
1786.865234	-50.663605
1787.109375	-53.002365
1787.353516	-52.412212
1787.597656	-50.748333
1787.841797	-50.707916
1788.085938	-53.706100
1788.330078	-53.266380
1788.574219	-50.655228
1788.818359	-50.351395
1789.062500	-50.385048
1789.306641	-53.003628
1789.550781	-50.875584
1789.794922	-51.640015
1790.039062	-50.730278
1790.283203	-53.958248
1790.527344	-50.904018
1790.771484	-52.648640
1791.015625	-52.241314
1791.259766	-50.372585
1791.503906	-53.701756
1791.748047	-56.090076
1791.992188	-55.066296
1792.236328	-51.798016
1792.480469	-54.331482
1792.724609	-54.988384
1792.968750	-52.794182
1793.212891	-52.157429
1793.457031	-53.217960
1793.701172	-55.559765
1793.945312	-54.066483
1794.189453	-51.512165
1794.433594	-52.332680
1794.677734	-53.453220
1794.921875	-55.849113
1795.166016	-52.119930
1795.410156	-50.400860
1795.654297	-50.174736
1795.898438	-53.859375
1796.142578	-50.880424
1796.386719	-51.368942
1796.630859	-55.785469
1796.875000	-53.045612
1797.119141	-50.323429
1797.363281	-52.570156
1797.607422	-54.180164
1797.851562	-54.522480
1798.095703	-52.322018
1798.339844	-53.771763
1798.583984	-54.306198
1798.828125	-50.852531
1799.072266	-50.894218
1799.316406	-54.449917
1799.560547	-53.442135
1799.804688	-51.892483
1800.048828	-53.467316
1800.292969	-54.341751
1800.537109	-51.868977
1800.781250	-51.962044
1801.025391	-49.386547
1801.269531	-51.882141
1801.513672	-58.328396
1801.757812	-56.141773
1802.001953	-51.590454
1802.246094	-54.970863
1802.490234	-56.456284
1802.734375	-54.165558
1802.978516	-53.669292
1803.222656	-55.489929
1803.466797	-56.580097
1803.710938	-50.993500
1803.955078	-52.607491
1804.199219	-53.223568
1804.443359	-52.931499
1804.687500	-52.609715
1804.931641	-55.501457
1805.175781	-59.978283
1805.419922	-58.975986
1805.664062	-58.942070
1805.908203	-51.627682
1806.152344	-54.793648
1806.396484	-54.095024
1806.640625	-55.129696
1806.884766	-53.868801
1807.128906	-52.686951
1807.373047	-55.726013
1807.617188	-56.224583
1807.861328	-53.703121
1808.105469	-53.876930
1808.349609	-53.712505
1808.593750	-54.437580
1808.837891	-52.701622
1809.082031	-52.989563
1809.326172	-57.295563
1809.570312	-54.039425
1809.814453	-60.461414
1810.058594	-55.267338
1810.302734	-56.032173
1810.546875	-58.873802
1810.791016	-56.469936
1811.035156	-55.758671
1811.279297	-55.572784
1811.523438	-56.811371
1811.767578	-54.816723
1812.011719	-55.958332
1812.255859	-54.245663
1812.500000	-55.433449
1812.744141	-55.108688
1812.988281	-53.303837
1813.232422	-52.044971
1813.476562	-55.011478
1813.720703	-54.765244
1813.964844	-53.262321
1814.208984	-56.389668
1814.453125	-53.661617
1814.697266	-57.290565
