Frequency (Hz)	Level (dB)
1996.582031	-57.563869
1997.070312	-60.246429
1997.558594	-58.537663
1998.046875	-57.394016
1998.535156	-57.926018
1999.023438	-61.576778
1999.511719	-60.373459
2000.000000	-59.188065
2000.488281	-60.798168
2000.976562	-58.343781
2001.464844	-58.385147
2001.953125	-58.898422
2002.441406	-59.361607
2002.929688	-57.980717
2003.417969	-57.145992
2003.906250	-58.912872
2004.394531	-57.350330
2004.882812	-57.347710
2005.371094	-58.388149
2005.859375	-57.180397
2006.347656	-57.559399
2006.835938	-58.835972
2007.324219	-59.438747
2007.812500	-57.360741
2008.300781	-60.078732
2008.789062	-60.226692
2009.277344	-59.773830
2009.765625	-59.622639
2010.253906	-58.526070
2010.742188	-56.935528
2011.230469	-59.475433
2011.718750	-57.345360
2012.207031	-57.989094
2012.695312	-58.211826
2013.183594	-59.867706
2013.671875	-58.291847
2014.160156	-58.259197
2014.648438	-59.248379
2015.136719	-57.464741
2015.625000	-59.682278
2016.113281	-57.784451
2016.601562	-58.332314
2017.089844	-58.785061
2017.578125	-60.642258
2018.066406	-57.573872
2018.554688	-60.115883
2019.042969	-60.122677
2019.531250	-58.432861
2020.019531	-57.972263
2020.507812	-57.429756
2020.996094	-58.073849
2021.484375	-57.271912
2021.972656	-58.786617
2022.460938	-60.711147
2022.949219	-56.433956
2023.437500	-58.840080
2023.925781	-59.569107
2024.414062	-57.123035
2024.902344	-59.275723
2025.390625	-56.422562
2025.878906	-57.066246
2026.367188	-57.734558
2026.855469	-58.561043
2027.343750	-58.584946
2027.832031	-59.397110
2028.320312	-58.291954
2028.808594	-56.399456
2029.296875	-57.566181
2029.785156	-58.914776
2030.273438	-58.851433
2030.761719	-59.241291
2031.250000	-57.002048
2031.738281	-57.849869
2032.226562	-58.295887
2032.714844	-55.918892
2033.203125	-58.141541
2033.691406	-57.320534
2034.179688	-57.999466
2034.667969	-58.044540
2035.156250	-56.861855
2035.644531	-57.269585
2036.132812	-57.537781
2036.621094	-57.051842
2037.109375	-57.266655
2037.597656	-57.098896
2038.085938	-57.137672
2038.574219	-59.006378
2039.062500	-59.900791
2039.550781	-59.550362
2040.039062	-58.479572
2040.527344	-57.643879
2041.015625	-55.479996
2041.503906	-56.541893
2041.992188	-58.511524
2042.480469	-59.499466
2042.968750	-58.021946
2043.457031	-57.067654
2043.945312	-57.193089
2044.433594	-57.211082
2044.921875	-58.008656
2045.410156	-55.552872
2045.898438	-58.281559
2046.386719	-57.036282
2046.875000	-56.042542
2047.363281	-56.616657
2047.851562	-57.377651
2048.339844	-54.503708
2048.828125	-56.332264
2049.316406	-57.068325
2049.804688	-58.310535
2050.292969	-55.548351
2050.781250	-56.233238
2051.269531	-56.226959
2051.757812	-57.279305
2052.246094	-55.397564
2052.734375	-54.315868
2053.222656	-57.744289
2053.710938	-57.951900
2054.199219	-56.770725
2054.687500	-56.705139
2055.175781	-56.937897
2055.664062	-55.787506
2056.152344	-56.166447
2056.640625	-54.366249
2057.128906	-54.308865
2057.617188	-55.821728
2058.105469	-56.116020
2058.593750	-55.584751
2059.082031	-57.767735
2059.570312	-55.895489
2060.058594	-56.504120
2060.546875	-55.691723
2061.035156	-53.892605
2061.523438	-55.903133
2062.011719	-56.080177
2062.500000	-56.694843
2062.988281	-56.712643
2063.476562	-58.584755
2063.964844	-56.021038
2064.453125	-55.932991
2064.941406	-57.740856
2065.429688	-56.437984
2065.917969	-57.078106
2066.406250	-57.773735
2066.894531	-56.968678
2067.382812	-57.579369
2067.871094	-56.674618
2068.359375	-55.869823
2068.847656	-55.587814
2069.335938	-54.627693
2069.824219	-53.280357
2070.312500	-54.097290
2070.800781	-55.903324
2071.289062	-54.541191
2071.777344	-57.143433
2072.265625	-56.034187
2072.753906	-57.396397
2073.242188	-53.441917
2073.730469	-56.157436
2074.218750	-55.266491
2074.707031	-56.393070
2075.195312	-54.882710
2075.683594	-52.747688
2076.171875	-54.841785
2076.660156	-55.343872
2077.148438	-57.498314
2077.636719	-55.610847
2078.125000	-53.913811
2078.613281	-56.312107
2079.101562	-56.394699
2079.589844	-54.285801
2080.078125	-53.919445
2080.566406	-55.990196
2081.054688	-56.697105
2081.542969	-57.798145
2082.031250	-52.927498
2082.519531	-54.618397
2083.007812	-54.922489
2083.496094	-52.576534
2083.984375	-55.007206
2084.472656	-55.599182
2084.960938	-54.161961
2085.449219	-57.533001
2085.937500	-55.644642
2086.425781	-55.807999
2086.914062	-53.969173
2087.402344	-54.895622
2087.890625	-53.238560
2088.378906	-52.620190
2088.867188	-53.339069
2089.355469	-54.192764
2089.843750	-52.017200
2090.332031	-54.661915
2090.820312	-52.775570
2091.308594	-53.668163
2091.796875	-52.002193
2092.285156	-53.387604
2092.773438	-52.543957
2093.261719	-54.100437
2093.750000	-53.938473
2094.238281	-54.901684
2094.726562	-56.114422
2095.214844	-53.837147
2095.703125	-53.936150
2096.191406	-52.795326
2096.679688	-53.387913
2097.167969	-53.112686
2097.656250	-54.902973
2098.144531	-52.710426
2098.632812	-51.906933
2099.121094	-54.023979
2099.609375	-52.770523
2100.097656	-54.065231
2100.585938	-53.694103
2101.074219	-52.588654
2101.562500	-53.196144
2102.050781	-52.511177
2102.539062	-51.084179
2103.027344	-52.202824
2103.515625	-52.121620
2104.003906	-51.454304
2104.492188	-53.316532
2104.980469	-52.090019
2105.468750	-50.463837
2105.957031	-52.350231
2106.445312	-51.987026
2106.933594	-51.696640
2107.421875	-52.931782
2107.910156	-52.117886
2108.398438	-53.090282
2108.886719	-55.311729
2109.375000	-50.728298
2109.863281	-51.958427
2110.351562	-50.309513
2110.839844	-51.227787
2111.328125	-51.038395
2111.816406	-51.093700
2112.304688	-51.024609
2112.792969	-54.638176
2113.281250	-51.319305
2113.769531	-50.815319
2114.257812	-51.798225
2114.746094	-52.027248
2115.234375	-51.588398
2115.722656	-48.924881
2116.210938	-50.915943
2116.699219	-50.877949
2117.187500	-52.921883
2117.675781	-53.482014
2118.164062	-52.477673
2118.652344	-49.644108
2119.140625	-49.862484
2119.628906	-50.693806
2120.117188	-51.234192
2120.605469	-50.880100
2121.093750	-49.889263
2121.582031	-50.157936
2122.070312	-51.027348
2122.558594	-50.288994
2123.046875	-50.648727
2123.535156	-50.170006
2124.023438	-48.011513
2124.511719	-51.070698
2125.000000	-50.024494
2125.488281	-48.828659
2125.976562	-49.246967
2126.464844	-50.290817
2126.953125	-50.874886
2127.441406	-52.731876
2127.929688	-50.611614
2128.417969	-52.535728
2128.906250	-47.921001
2129.394531	-49.188465
2129.882812	-50.778133
2130.371094	-49.040333
2130.859375	-49.734970
2131.347656	-50.243164
2131.835938	-49.790447
2132.324219	-48.160446
2132.812500	-48.064442
2133.300781	-52.104759
2133.789062	-51.190334
2134.277344	-50.873356
2134.765625	-50.937225
2135.253906	-49.920704
2135.742188	-47.589764
2136.230469	-49.104115
2136.718750	-50.668934
2137.207031	-49.532478
2137.695312	-48.374619
2138.183594	-48.412914
2138.671875	-51.124374
2139.160156	-50.117245
2139.648438	-50.987373
2140.136719	-50.864265
2140.625000	-48.648495
2141.113281	-49.025303
2141.601562	-49.729080
2142.089844	-48.080009
2142.578125	-48.404881
2143.066406	-48.369232
2143.554688	-50.655952
2144.042969	-48.883953
2144.531250	-50.036968
2145.019531	-47.565029
2145.507812	-49.306374
2145.996094	-49.919819
2146.484375	-47.856415
2146.972656	-48.167404
2147.460938	-48.166172
2147.949219	-47.574333
2148.437500	-49.805458
2148.925781	-47.563995
2149.414062	-48.164200
2149.902344	-49.471977
2150.390625	-47.592751
2150.878906	-47.894741
2151.367188	-48.709419
2151.855469	-50.395061
2152.343750	-48.475334
2152.832031	-46.466152
2153.320312	-45.819084
2153.808594	-46.828762
2154.296875	-48.300323
2154.785156	-48.242733
2155.273438	-45.355747
2155.761719	-47.483009
2156.250000	-46.903717
2156.738281	-47.532482
2157.226562	-46.085041
2157.714844	-45.628498
2158.203125	-46.362820
2158.691406	-46.717758
2159.179688	-47.797615
2159.667969	-46.724537
2160.156250	-47.868702
2160.644531	-46.668476
2161.132812	-48.829380
2161.621094	-48.748875
2162.109375	-45.412357
2162.597656	-45.573521
2163.085938	-46.711998
2163.574219	-47.237328
2164.062500	-45.835411
2164.550781	-45.298729
2165.039062	-47.857277
2165.527344	-46.944141
2166.015625	-48.789593
2166.503906	-47.133873
2166.992188	-47.541016
2167.480469	-45.398075
2167.968750	-45.983040
2168.457031	-46.083370
2168.945312	-47.013916
2169.433594	-46.956829
2169.921875	-44.004715
2170.410156	-44.824421
2170.898438	-45.621407
2171.386719	-44.790974
2171.875000	-43.486042
2172.363281	-47.114120
2172.851562	-46.353046
2173.339844	-46.002193
2173.828125	-46.366138
2174.316406	-45.918636
2174.804688	-46.046993
2175.292969	-49.064331
2175.781250	-47.834820
2176.269531	-48.501797
2176.757812	-46.505062
2177.246094	-46.117474
2177.734375	-46.034378
2178.222656	-46.038368
2178.710938	-45.999088
2179.199219	-44.002377
2179.687500	-47.506516
2180.175781	-47.444965
2180.664062	-48.577518
2181.152344	-48.177288
2181.640625	-47.741131
2182.128906	-46.187851
2182.617188	-47.238342
2183.105469	-48.762230
2183.593750	-46.484932
2184.082031	-46.138741
2184.570312	-45.881500
2185.058594	-45.650482
2185.546875	-47.963318
2186.035156	-49.021587
2186.523438	-46.675282
2187.011719	-49.158878
2187.500000	-47.227341
2187.988281	-47.050110
2188.476562	-44.782715
2188.964844	-46.566463
2189.453125	-46.781269
2189.941406	-47.209373
2190.429688	-50.424793
2190.917969	-47.937454
2191.406250	-47.477165
2191.894531	-48.136131
2192.382812	-46.772602
2192.871094	-47.190311
2193.359375	-47.537464
2193.847656	-46.720039
2194.335938	-48.215282
2194.824219	-47.541412
2195.312500	-49.521893
2195.800781	-51.066849
2196.289062	-48.071838
2196.777344	-46.383980
2197.265625	-47.954086
2197.753906	-46.965488
2198.242188	-49.243259
2198.730469	-44.036545
2199.218750	-47.550941
2199.707031	-47.567135
2200.195312	-47.042725
2200.683594	-50.873444
2201.171875	-48.172020
2201.660156	-49.321510
2202.148438	-48.265652
2202.636719	-50.589741
2203.125000	-48.689163
2203.613281	-48.725449
2204.101562	-49.443928
2204.589844	-46.730190
2205.078125	-48.585884
2205.566406	-47.348034
2206.054688	-50.072151
2206.542969	-51.126049
2207.031250	-50.999283
2207.519531	-49.045692
2208.007812	-48.233143
2208.496094	-47.596470
2208.984375	-47.615005
2209.472656	-49.300697
2209.960938	-48.801697
2210.449219	-49.086571
2210.937500	-50.653061
2211.425781	-48.947289
2211.914062	-50.402401
2212.402344	-49.342461
2212.890625	-50.134651
2213.378906	-49.364655
2213.867188	-48.927719
2214.355469	-49.292431
2214.843750	-50.980335
2215.332031	-51.281647
2215.820312	-48.014397
2216.308594	-48.601654
2216.796875	-51.062527
2217.285156	-50.295422
2217.773438	-50.482861
2218.261719	-47.981953
2218.750000	-49.602116
2219.238281	-48.599651
2219.726562	-50.052330
2220.214844	-47.537624
2220.703125	-49.252232
2221.191406	-50.565472
2221.679688	-52.292809
2222.167969	-52.080303
2222.656250	-49.816071
2223.144531	-50.617748
2223.632812	-48.952869
2224.121094	-50.924141
2224.609375	-51.888424
2225.097656	-50.183258
2225.585938	-52.477104
2226.074219	-51.373825
2226.562500	-51.263138
2227.050781	-48.455124
2227.539062	-50.208038
2228.027344	-51.126698
2228.515625	-49.343185
2229.003906	-52.377476
2229.492188	-50.754288
2229.980469	-50.870659
2230.468750	-51.507786
2230.957031	-49.080933
2231.445312	-53.337166
2231.933594	-53.102852
2232.421875	-51.090969
2232.910156	-51.543331
2233.398438	-50.075504
2233.886719	-51.172859
2234.375000	-51.572544
2234.863281	-53.309067
2235.351562	-51.758362
2235.839844	-51.345486
2236.328125	-53.539856
2236.816406	-52.237301
2237.304688	-51.554432
2237.792969	-52.645443
2238.281250	-50.643372
2238.769531	-52.730743
2239.257812	-53.607338
2239.746094	-52.338882
2240.234375	-55.842045
2240.722656	-50.968014
2241.210938	-51.535938
2241.699219	-51.506676
2242.187500	-53.788261
2242.675781	-53.528652
2243.164062	-51.999973
2243.652344	-53.318665
2244.140625	-53.986954
2244.628906	-53.596046
2245.117188	-52.895096
2245.605469	-54.338097
2246.093750	-53.610920
2246.582031	-52.349178
2247.070312	-52.917969
2247.558594	-53.662868
2248.046875	-54.200558
2248.535156	-53.818523
2249.023438	-54.758720
2249.511719	-54.094639
2250.000000	-54.046677
2250.488281	-53.742512
2250.976562	-53.346191
2251.464844	-53.514595
2251.953125	-53.704544
2252.441406	-52.839352
2252.929688	-56.462547
2253.417969	-55.118649
2253.906250	-52.306091
2254.394531	-57.048149
2254.882812	-55.415520
2255.371094	-55.078831
2255.859375	-53.699120
2256.347656	-53.049095
2256.835938	-54.971882
2257.324219	-55.039852
2257.812500	-55.831608
2258.300781	-55.826138
2258.789062	-56.778030
2259.277344	-55.457577
2259.765625	-54.431648
2260.253906	-56.519363
2260.742188	-55.844826
2261.230469	-55.514610
2261.718750	-52.631767
2262.207031	-53.738659
2262.695312	-54.542316
2263.183594	-55.443977
2263.671875	-54.845230
2264.160156	-53.253128
2264.648438	-53.343307
2265.136719	-52.727882
2265.625000	-53.168003
2266.113281	-54.566612
2266.601562	-55.114391
2267.089844	-55.471085
2267.578125	-53.684792
2268.066406	-53.920605
2268.554688	-54.022224
2269.042969	-53.314209
2269.531250	-53.483490
2270.019531	-55.270134
2270.507812	-54.151417
2270.996094	-56.553169
2271.484375	-55.870831
2271.972656	-54.740227
2272.460938	-54.067024
2272.949219	-54.690689
2273.437500	-53.798988
2273.925781	-55.017567
2274.414062	-56.978378
2274.902344	-55.369926
2275.390625	-54.170292
2275.878906	-53.026463
2276.367188	-54.890011
2276.855469	-57.493160
2277.343750	-56.980431
2277.832031	-55.651398
2278.320312	-55.807957
2278.808594	-53.786446
2279.296875	-56.201019
2279.785156	-54.357090
2280.273438	-54.306976
2280.761719	-56.295601
2281.250000	-56.701336
2281.738281	-57.235294
2282.226562	-58.375359
2282.714844	-56.436932
2283.203125	-55.683090
2283.691406	-54.108337
2284.179688	-55.049492
2284.667969	-57.117611
2285.156250	-57.879345
2285.644531	-56.626701
2286.132812	-55.343491
2286.621094	-56.660702
2287.109375	-57.682922
2287.597656	-55.585632
2288.085938	-55.398819
2288.574219	-56.572708
2289.062500	-55.748787
2289.550781	-57.370914
2290.039062	-57.425606
2290.527344	-57.065666
2291.015625	-56.633404
2291.503906	-56.581818
2291.992188	-59.395763
2292.480469	-56.682774
2292.968750	-57.480576
2293.457031	-54.225193
2293.945312	-57.972633
2294.433594	-56.438904
2294.921875	-56.703125
2295.410156	-56.699146
2295.898438	-54.937588
2296.386719	-57.076233
2296.875000	-57.791592
2297.363281	-56.738682
2297.851562	-55.184910
2298.339844	-55.723904
2298.828125	-57.289116
2299.316406	-56.314671
2299.804688	-56.940990
2300.292969	-57.225456
2300.781250	-56.647495
2301.269531	-55.220150
2301.757812	-58.137440
2302.246094	-56.929916
2302.734375	-55.283829
2303.222656	-55.791439
2303.710938	-57.711433
2304.199219	-57.386406
2304.687500	-54.843498
2305.175781	-57.939442
2305.664062	-57.482410
2306.152344	-56.371181
2306.640625	-57.467060
2307.128906	-57.282295
2307.617188	-55.548927
2308.105469	-55.929337
2308.593750	-55.732224
2309.082031	-58.552048
2309.570312	-56.791428
2310.058594	-57.394730
2310.546875	-56.998375
2311.035156	-57.318604
2311.523438	-55.857174
2312.011719	-56.731602
2312.500000	-57.515980
2312.988281	-58.298393
2313.476562	-57.648548
2313.964844	-56.912663
2314.453125	-58.704762
2314.941406	-56.833141
2315.429688	-60.305866
2315.917969	-56.288715
2316.406250	-57.961761
2316.894531	-60.329407
2317.382812	-59.389912
2317.871094	-59.333076
2318.359375	-58.568684
2318.847656	-59.551098
2319.335938	-56.762913
2319.824219	-57.260765
2320.312500	-59.049786
2320.800781	-58.302486
2321.289062	-57.436783
2321.777344	-57.267117
2322.265625	-57.691513
2322.753906	-59.152992
2323.242188	-59.122147
2323.730469	-59.072144
2324.218750	-58.532787
2324.707031	-58.581070
2325.195312	-58.024071
2325.683594	-60.076466
2326.171875	-59.216263
2326.660156	-57.591000
2327.148438	-57.831059
2327.636719	-57.853264
2328.125000	-56.815250
2328.613281	-57.063915
2329.101562	-58.783810
2329.589844	-58.676594
2330.078125	-57.202133
2330.566406	-58.601101
2331.054688	-58.459904
2331.542969	-57.666340
2332.031250	-57.051029
2332.519531	-59.259163
2333.007812	-58.858604
2333.496094	-59.420025
2333.984375	-59.912125
2334.472656	-57.746426
2334.960938	-59.805927
2335.449219	-58.939369
2335.937500	-59.630112
2336.425781	-60.418774
2336.914062	-59.271263
2337.402344	-57.974461
2337.890625	-59.159264
2338.378906	-58.489002
2338.867188	-57.046070
2339.355469	-56.129532
2339.843750	-57.242844
2340.332031	-57.562515
2340.820312	-59.205906
2341.308594	-59.311481
2341.796875	-60.033974
2342.285156	-59.503933
2342.773438	-60.079689
2343.261719	-59.543335
2343.750000	-59.018620
2344.238281	-60.613045
2344.726562	-57.099670
2345.214844	-60.199326
2345.703125	-57.407688
2346.191406	-59.781387
2346.679688	-58.309029
2347.167969	-58.066849
2347.656250	-59.225491
2348.144531	-59.528397
2348.632812	-61.002987
2349.121094	-58.640549
2349.609375	-59.688675
2350.097656	-57.114910
2350.585938	-60.219856
2351.074219	-58.834766
2351.562500	-59.248859
2352.050781	-58.952179
2352.539062	-58.447350
2353.027344	-60.716839
2353.515625	-61.077621
2354.003906	-59.864838
2354.492188	-58.800777
2354.980469	-59.609463
2355.468750	-60.878155
2355.957031	-61.701172
2356.445312	-59.670845
2356.933594	-58.851154
2357.421875	-58.104584
2357.910156	-59.874054
2358.398438	-62.675571
2358.886719	-58.899391
2359.375000	-57.727524
2359.863281	-59.630852
2360.351562	-60.877132
2360.839844	-60.629189
2361.328125	-61.565765
2361.816406	-59.647587
2362.304688	-62.397804
2362.792969	-58.948555
2363.281250	-61.287304
2363.769531	-60.851776
2364.257812	-60.226547
2364.746094	-59.302395
2365.234375	-58.875320
2365.722656	-58.411037
2366.210938	-59.133175
2366.699219	-59.015636
2367.187500	-60.143070
2367.675781	-60.509926
2368.164062	-61.388412
2368.652344	-59.504845
2369.140625	-60.581108
2369.628906	-57.922897
2370.117188	-62.189861
2370.605469	-59.000690
2371.093750	-60.799538
2371.582031	-57.995819
2372.070312	-60.839375
2372.558594	-60.972996
2373.046875	-57.605400
2373.535156	-58.628983
2374.023438	-59.912502
2374.511719	-60.575813
2375.000000	-60.128754
2375.488281	-57.394932
2375.976562	-59.161770
2376.464844	-62.582836
2376.953125	-60.200615
2377.441406	-62.034145
2377.929688	-59.707012
2378.417969	-61.570713
2378.906250	-60.784042
2379.394531	-59.840515
2379.882812	-61.730320
2380.371094	-60.094364
2380.859375	-58.433788
2381.347656	-60.770817
2381.835938	-62.324585
2382.324219	-60.602631
2382.812500	-59.690060
2383.300781	-59.499374
2383.789062	-59.068531
2384.277344	-60.095528
2384.765625	-61.495083
2385.253906	-59.514011
2385.742188	-61.635418
2386.230469	-59.587505
2386.718750	-62.391655
2387.207031	-61.337894
2387.695312	-60.798737
2388.183594	-58.480419
2388.671875	-61.646442
2389.160156	-62.447453
2389.648438	-61.724041
2390.136719	-60.874283
2390.625000	-59.854259
2391.113281	-59.963360
2391.601562	-60.556839
2392.089844	-58.835640
2392.578125	-61.039600
2393.066406	-60.789200
2393.554688	-57.915821
2394.042969	-59.222157
2394.531250	-60.956581
2395.019531	-58.275459
2395.507812	-60.755146
2395.996094	-60.899208
2396.484375	-59.800774
2396.972656	-60.464859
2397.460938	-58.871735
2397.949219	-59.674305
2398.437500	-60.688259
2398.925781	-60.362751
2399.414062	-59.842968
2399.902344	-59.614677
2400.390625	-60.222202
2400.878906	-59.490501
2401.367188	-59.890160
2401.855469	-60.381508
2402.343750	-61.748093
2402.832031	-60.475323
2403.320312	-61.146275
2403.808594	-57.932224
2404.296875	-58.840820
2404.785156	-61.723042
2405.273438	-60.061573
2405.761719	-60.837902
2406.250000	-62.943428
2406.738281	-60.972439
2407.226562	-58.565216
2407.714844	-60.250988
2408.203125	-61.905209
2408.691406	-60.546597
2409.179688	-59.894093
2409.667969	-60.996410
2410.156250	-60.317661
2410.644531	-59.747749
2411.132812	-59.621506
2411.621094	-60.459389
2412.109375	-61.058285
2412.597656	-60.868904
2413.085938	-61.952522
2413.574219	-59.045540
2414.062500	-59.949947
2414.550781	-59.537544
2415.039062	-60.641453
2415.527344	-58.954067
2416.015625	-58.577759
2416.503906	-61.290638
2416.992188	-59.642796
2417.480469	-59.850269
2417.968750	-61.737362
2418.457031	-58.506329
2418.945312	-59.753284
2419.433594	-59.507423
2419.921875	-60.525719
2420.410156	-60.095295
2420.898438	-59.780861
2421.386719	-61.018059
2421.875000	-59.597260
2422.363281	-62.497456
2422.851562	-62.369095
2423.339844	-58.617493
2423.828125	-61.499748
2424.316406	-60.326675
2424.804688	-60.442585
2425.292969	-59.183453
2425.781250	-60.350029
2426.269531	-61.183571
2426.757812	-62.125309
2427.246094	-59.384594
2427.734375	-59.101410
2428.222656	-58.998604
2428.710938	-61.361172
2429.199219	-63.257160
2429.687500	-60.192654
2430.175781	-60.704815
2430.664062	-59.144436
2431.152344	-59.954899
2431.640625	-57.926014
2432.128906	-59.791321
2432.617188	-60.476170
2433.105469	-62.742050
2433.593750	-59.925190
2434.082031	-63.114025
2434.570312	-60.797569
2435.058594	-61.535538
2435.546875	-62.554672
2436.035156	-61.071991
2436.523438	-59.811874
2437.011719	-60.609127
2437.500000	-60.552452
2437.988281	-60.872223
2438.476562	-60.506031
2438.964844	-59.408627
2439.453125	-60.382542
2439.941406	-61.880211
2440.429688	-64.522949
2440.917969	-62.021709
2441.406250	-60.206894
2441.894531	-62.041626
2442.382812	-61.562412
2442.871094	-59.056335
2443.359375	-62.096199
2443.847656	-59.278439
2444.335938	-58.989864
2444.824219	-60.607914
2445.312500	-61.561314
2445.800781	-61.580093
2446.289062	-62.396564
2446.777344	-61.297848
2447.265625	-61.304234
2447.753906	-59.914829
2448.242188	-62.517929
2448.730469	-60.191231
2449.218750	-60.985947
2449.707031	-59.801571
2450.195312	-58.760330
2450.683594	-59.578533
2451.171875	-60.105591
2451.660156	-61.111259
2452.148438	-58.852249
2452.636719	-60.096809
2453.125000	-60.315784
2453.613281	-60.983204
2454.101562	-59.975525
2454.589844	-60.182884
2455.078125	-58.852409
2455.566406	-58.576214
2456.054688	-61.519375
2456.542969	-59.342033
2457.031250	-59.825039
2457.519531	-60.561440
2458.007812	-59.653248
2458.496094	-60.488224
2458.984375	-63.174721
2459.472656	-63.553631
2459.960938	-59.998978
2460.449219	-59.554455
2460.937500	-61.464012
2461.425781	-59.594601
2461.914062	-61.030369
2462.402344	-61.507519
2462.890625	-61.141518
2463.378906	-59.898392
2463.867188	-61.114456
2464.355469	-58.031551
2464.843750	-58.922539
2465.332031	-61.028111
2465.820312	-61.934887
2466.308594	-60.366322
2466.796875	-59.284767
2467.285156	-62.520203
2467.773438	-59.756077
2468.261719	-59.972366
2468.750000	-60.198723
2469.238281	-61.187500
2469.726562	-61.231831
2470.214844	-61.820038
2470.703125	-62.038681
2471.191406	-60.874966
2471.679688	-60.877956
2472.167969	-60.848660
2472.656250	-61.056618
2473.144531	-58.941738
2473.632812	-59.839024
2474.121094	-61.259083
2474.609375	-61.994534
2475.097656	-59.724213
2475.585938	-60.978630
2476.074219	-58.831844
2476.562500	-60.024811
2477.050781	-61.612221
2477.539062	-62.019127
2478.027344	-61.709717
2478.515625	-59.971676
2479.003906	-59.648453
2479.492188	-58.883377
2479.980469	-59.642490
2480.468750	-60.526196
2480.957031	-62.117462
2481.445312	-61.423172
2481.933594	-61.605934
2482.421875	-60.261158
2482.910156	-58.899330
2483.398438	-60.225056
2483.886719	-60.388451
2484.375000	-59.486858
2484.863281	-57.718929
2485.351562	-62.452484
2485.839844	-58.754135
2486.328125	-58.673687
2486.816406	-61.714157
2487.304688	-60.053593
2487.792969	-62.472332
2488.281250	-60.103638
2488.769531	-59.085281
2489.257812	-59.837662
2489.746094	-62.363697
2490.234375	-61.504200
2490.722656	-59.353024
2491.210938	-59.492126
2491.699219	-58.888412
2492.187500	-60.683945
2492.675781	-60.059395
2493.164062	-59.570442
2493.652344	-60.191364
2494.140625	-58.545189
2494.628906	-60.989449
2495.117188	-59.283932
2495.605469	-60.843319
2496.093750	-58.847790
2496.582031	-61.295383
2497.070312	-58.209003
2497.558594	-59.814114
2498.046875	-61.076786
2498.535156	-60.031334
2499.023438	-59.806690
2499.511719	-59.716351
2500.000000	-59.330753
2500.488281	-62.202923
2500.976562	-58.852558
2501.464844	-59.885002
2501.953125	-59.932152
2502.441406	-60.606846
2502.929688	-58.873314
2503.417969	-59.598999
2503.906250	-60.463367
2504.394531	-60.447762
2504.882812	-59.019917
2505.371094	-59.990574
2505.859375	-60.842098
2506.347656	-59.204357
2506.835938	-59.923096
2507.324219	-62.158058
2507.812500	-59.957306
2508.300781	-60.313633
2508.789062	-61.229477
2509.277344	-61.043049
2509.765625	-60.456291
2510.253906	-58.396484
2510.742188	-60.438934
2511.230469	-59.734570
2511.718750	-60.195007
2512.207031	-57.056561
2512.695312	-59.346439
2513.183594	-61.375172
2513.671875	-58.993050
2514.160156	-60.517323
2514.648438	-59.565338
2515.136719	-60.053944
2515.625000	-59.317238
2516.113281	-57.648880
2516.601562	-60.395374
2517.089844	-57.883972
2517.578125	-59.419636
2518.066406	-60.051056
2518.554688	-59.694572
2519.042969	-59.085621
2519.531250	-61.367558
2520.019531	-61.104908
2520.507812	-59.204430
2520.996094	-61.250748
2521.484375	-59.473763
2521.972656	-59.315670
2522.460938	-60.231758
2522.949219	-59.961918
2523.437500	-60.455639
2523.925781	-60.984177
2524.414062	-60.844872
2524.902344	-58.802631
2525.390625	-61.010906
2525.878906	-59.866764
2526.367188	-61.193192
2526.855469	-59.397358
2527.343750	-59.867565
2527.832031	-59.152409
2528.320312	-57.981037
2528.808594	-60.553154
2529.296875	-60.350105
2529.785156	-59.713570
2530.273438	-59.393677
2530.761719	-59.729126
2531.250000	-59.716103
2531.738281	-58.716854
2532.226562	-59.220627
2532.714844	-61.548756
2533.203125	-58.980610
2533.691406	-59.609287
2534.179688	-60.015217
2534.667969	-59.509499
2535.156250	-59.532192
2535.644531	-60.877579
2536.132812	-60.102554
2536.621094	-59.711235
2537.109375	-60.657734
2537.597656	-62.148033
2538.085938	-58.100529
2538.574219	-60.112495
2539.062500	-58.020836
2539.550781	-61.518513
2540.039062	-61.054676
2540.527344	-59.125694
2541.015625	-57.387234
2541.503906	-58.080883
2541.992188	-60.465031
2542.480469	-56.723507
2542.968750	-57.959393
2543.457031	-59.721558
2543.945312	-57.179127
2544.433594	-60.053516
2544.921875	-60.564388
2545.410156	-62.492092
2545.898438	-62.508995
2546.386719	-60.418514
2546.875000	-57.912033
2547.363281	-59.258759
2547.851562	-59.463348
2548.339844	-57.437786
2548.828125	-57.891983
2549.316406	-60.191357
2549.804688	-57.643726
2550.292969	-57.585949
2550.781250	-55.838905
2551.269531	-57.608112
2551.757812	-59.209351
2552.246094	-58.260353
2552.734375	-58.989765
2553.222656	-57.689770
2553.710938	-57.414013
2554.199219	-57.257839
2554.687500	-59.338799
2555.175781	-59.729382
2555.664062	-59.208523
2556.152344	-58.639305
2556.640625	-57.909126
2557.128906	-57.998089
2557.617188	-56.700737
2558.105469	-56.466675
2558.593750	-57.626610
2559.082031	-57.951180
2559.570312	-60.140705
2560.058594	-57.098694
2560.546875	-56.938129
2561.035156	-57.051540
2561.523438	-58.458363
2562.011719	-60.844780
2562.500000	-59.664146
2562.988281	-60.217747
2563.476562	-58.122269
2563.964844	-58.041321
2564.453125	-57.400108
2564.941406	-57.847229
