Frequency (Hz)	Level (dB)
1719.238281	-53.477341
1719.726562	-50.921806
1720.214844	-53.414101
1720.703125	-52.683636
1721.191406	-53.430508
1721.679688	-54.066525
1722.167969	-53.118504
1722.656250	-49.249100
1723.144531	-51.385345
1723.632812	-49.545898
1724.121094	-51.573738
1724.609375	-53.673080
1725.097656	-52.071243
1725.585938	-48.891243
1726.074219	-49.866211
1726.562500	-55.788761
1727.050781	-54.679947
1727.539062	-49.255455
1728.027344	-48.699417
1728.515625	-50.012085
1729.003906	-50.559128
1729.492188	-50.857327
1729.980469	-54.019634
1730.468750	-51.331181
1730.957031	-50.391193
1731.445312	-50.383785
1731.933594	-52.937935
1732.421875	-55.056896
1732.910156	-51.506107
1733.398438	-52.873905
1733.886719	-50.117039
1734.375000	-50.620995
1734.863281	-50.313461
1735.351562	-49.150185
1735.839844	-50.630650
1736.328125	-48.770741
1736.816406	-46.330826
1737.304688	-44.340607
1737.792969	-48.655949
1738.281250	-52.167225
1738.769531	-53.350372
1739.257812	-53.046871
1739.746094	-52.256153
1740.234375	-51.419792
1740.722656	-49.170208
1741.210938	-50.546669
1741.699219	-52.144634
1742.187500	-48.908218
1742.675781	-48.237980
1743.164062	-48.424095
1743.652344	-47.628765
1744.140625	-47.531254
1744.628906	-50.876129
1745.117188	-48.534874
1745.605469	-48.759975
1746.093750	-48.927765
1746.582031	-48.433712
1747.070312	-49.089939
1747.558594	-46.125031
1748.046875	-47.263485
1748.535156	-50.522675
1749.023438	-50.053070
1749.511719	-47.283722
1750.000000	-49.266151
1750.488281	-47.792507
1750.976562	-49.560997
1751.464844	-46.751148
1751.953125	-48.537685
1752.441406	-47.428123
1752.929688	-46.696972
1753.417969	-50.399807
1753.906250	-48.124443
1754.394531	-47.779114
1754.882812	-46.051819
1755.371094	-46.272606
1755.859375	-45.769009
1756.347656	-48.006821
1756.835938	-47.252987
1757.324219	-46.607265
1757.812500	-44.647446
1758.300781	-47.344566
1758.789062	-45.963066
1759.277344	-47.031155
1759.765625	-47.200474
1760.253906	-45.879250
1760.742188	-44.072182
1761.230469	-45.231140
1761.718750	-46.220554
1762.207031	-47.798523
1762.695312	-46.784035
1763.183594	-46.917107
1763.671875	-47.218239
1764.160156	-45.420216
1764.648438	-44.747635
1765.136719	-45.784710
1765.625000	-45.355209
1766.113281	-43.209919
1766.601562	-44.468758
1767.089844	-43.690758
1767.578125	-44.298077
1768.066406	-42.134815
1768.554688	-47.829697
1769.042969	-44.260494
1769.531250	-46.019218
1770.019531	-42.244297
1770.507812	-42.779495
1770.996094	-45.316074
1771.484375	-44.498569
1771.972656	-42.090225
1772.460938	-44.918457
1772.949219	-45.316177
1773.437500	-43.530350
1773.925781	-43.576202
1774.414062	-44.466652
1774.902344	-46.725193
1775.390625	-43.547237
1775.878906	-45.809013
1776.367188	-45.275829
1776.855469	-42.426029
1777.343750	-43.657463
1777.832031	-45.414303
1778.320312	-44.564976
1778.808594	-41.854366
1779.296875	-42.105988
1779.785156	-42.562923
1780.273438	-46.239487
1780.761719	-43.496334
1781.250000	-43.932838
1781.738281	-43.377457
1782.226562	-44.124588
1782.714844	-43.046722
1783.203125	-45.370869
1783.691406	-45.032185
1784.179688	-42.855488
1784.667969	-40.746014
1785.156250	-44.182457
1785.644531	-43.793835
1786.132812	-44.078930
1786.621094	-43.497318
1787.109375	-42.200829
1787.597656	-41.570641
1788.085938	-43.424599
1788.574219	-41.075809
1789.062500	-42.152866
1789.550781	-42.692421
1790.039062	-42.802589
1790.527344	-43.325920
1791.015625	-41.336575
1791.503906	-44.688137
1791.992188	-44.778904
1792.480469	-43.436707
1792.968750	-42.698635
1793.457031	-43.077755
1793.945312	-42.324291
1794.433594	-43.246254
1794.921875	-44.020245
1795.410156	-41.024086
1795.898438	-43.093449
1796.386719	-43.682842
1796.875000	-42.705807
1797.363281	-43.999401
1797.851562	-44.014320
1798.339844	-42.873276
1798.828125	-43.081238
1799.316406	-42.425797
1799.804688	-40.807018
1800.292969	-45.929913
1800.781250	-41.032154
1801.269531	-42.183132
1801.757812	-46.019432
1802.246094	-46.105972
1802.734375	-44.095230
1803.222656	-43.127457
1803.710938	-42.789616
1804.199219	-44.654675
1804.687500	-42.771633
1805.175781	-43.613140
1805.664062	-44.537373
1806.152344	-43.915237
1806.640625	-45.307102
1807.128906	-42.829716
1807.617188	-43.734550
1808.105469	-44.712326
1808.593750	-43.576225
1809.082031	-43.609089
1809.570312	-44.765045
1810.058594	-44.920506
1810.546875	-44.957310
1811.035156	-45.899204
1811.523438	-46.490128
1812.011719	-45.489819
1812.500000	-47.718853
1812.988281	-44.392288
1813.476562	-45.165352
1813.964844	-45.358131
1814.453125	-46.190887
1814.941406	-44.161545
1815.429688	-44.453686
1815.917969	-42.195015
1816.406250	-46.148567
1816.894531	-46.370232
1817.382812	-43.965199
1817.871094	-47.267361
1818.359375	-45.612595
1818.847656	-46.341385
1819.335938	-44.462994
1819.824219	-45.537128
1820.312500	-45.561249
1820.800781	-46.434559
1821.289062	-46.320400
1821.777344	-45.783047
1822.265625	-44.020866
1822.753906	-45.521671
1823.242188	-50.661671
1823.730469	-46.831181
1824.218750	-46.958561
1824.707031	-43.639732
1825.195312	-45.462215
1825.683594	-46.755627
1826.171875	-44.562817
1826.660156	-45.347843
1827.148438	-44.888943
1827.636719	-44.272514
1828.125000	-46.072411
1828.613281	-48.211300
1829.101562	-46.547314
1829.589844	-47.675060
1830.078125	-48.989140
1830.566406	-48.077892
1831.054688	-47.919785
1831.542969	-46.188820
1832.031250	-46.168259
1832.519531	-45.037258
1833.007812	-46.008625
1833.496094	-47.211224
1833.984375	-48.656502
1834.472656	-46.323421
1834.960938	-45.106541
1835.449219	-46.815701
1835.937500	-48.049137
1836.425781	-47.792778
1836.914062	-49.887238
1837.402344	-47.281055
1837.890625	-48.864758
1838.378906	-48.606441
1838.867188	-47.703064
1839.355469	-47.891815
1839.843750	-47.490543
1840.332031	-48.255009
1840.820312	-49.730629
1841.308594	-47.400776
1841.796875	-46.519718
1842.285156	-48.632107
1842.773438	-48.553246
1843.261719	-47.864594
1843.750000	-47.804699
1844.238281	-49.829529
1844.726562	-48.899921
1845.214844	-46.921429
1845.703125	-49.077965
1846.191406	-47.670513
1846.679688	-46.826893
1847.167969	-49.490246
1847.656250	-47.554581
1848.144531	-47.519012
1848.632812	-49.640266
1849.121094	-49.300377
1849.609375	-50.753651
1850.097656	-49.286777
1850.585938	-50.652618
1851.074219	-49.840321
1851.562500	-49.258701
1852.050781	-49.613113
1852.539062	-49.272118
1853.027344	-50.161007
1853.515625	-52.687710
1854.003906	-49.954018
1854.492188	-49.185722
1854.980469	-48.835793
1855.468750	-48.868282
1855.957031	-49.067368
1856.445312	-51.458168
1856.933594	-50.367641
1857.421875	-49.407707
1857.910156	-48.783569
1858.398438	-49.031109
1858.886719	-50.847481
1859.375000	-50.359928
1859.863281	-50.547852
1860.351562	-51.312389
1860.839844	-50.812111
1861.328125	-50.240204
1861.816406	-48.874107
1862.304688	-49.237633
1862.792969	-48.529228
1863.281250	-50.577034
1863.769531	-51.183353
1864.257812	-49.804108
1864.746094	-52.760670
1865.234375	-52.196415
1865.722656	-48.953094
1866.210938	-51.154049
1866.699219	-49.770149
1867.187500	-50.829655
1867.675781	-53.718819
1868.164062	-52.040607
1868.652344	-53.161087
1869.140625	-51.727589
1869.628906	-53.218788
1870.117188	-51.175892
1870.605469	-50.241600
1871.093750	-53.254868
1871.582031	-51.106644
1872.070312	-50.124081
1872.558594	-50.416557
1873.046875	-51.920242
1873.535156	-51.425556
1874.023438	-51.781784
1874.511719	-49.699974
1875.000000	-51.477257
1875.488281	-53.502987
1875.976562	-52.427284
1876.464844	-52.431313
1876.953125	-51.755154
1877.441406	-51.016598
1877.929688	-51.479504
1878.417969	-52.515839
1878.906250	-50.854263
1879.394531	-54.118664
1879.882812	-51.780666
1880.371094	-52.556583
1880.859375	-52.520016
1881.347656	-52.273354
1881.835938	-50.587002
1882.324219	-53.752861
1882.812500	-52.160400
1883.300781	-52.452377
1883.789062	-54.683788
1884.277344	-51.995319
1884.765625	-53.126785
1885.253906	-52.142811
1885.742188	-51.386326
1886.230469	-51.540195
1886.718750	-52.155468
1887.207031	-52.870270
1887.695312	-53.631657
1888.183594	-52.928989
1888.671875	-51.403004
1889.160156	-52.295044
1889.648438	-53.035725
1890.136719	-54.529224
1890.625000	-51.266506
1891.113281	-53.590530
1891.601562	-51.586967
1892.089844	-52.521584
1892.578125	-51.840370
1893.066406	-52.230911
1893.554688	-51.446976
1894.042969	-52.038429
1894.531250	-52.976048
1895.019531	-54.050648
1895.507812	-52.308865
1895.996094	-52.521030
1896.484375	-53.631588
1896.972656	-52.440990
1897.460938	-52.596325
1897.949219	-53.505310
1898.437500	-51.630569
1898.925781	-52.639095
1899.414062	-51.589588
1899.902344	-52.660179
1900.390625	-56.121437
1900.878906	-53.090172
1901.367188	-54.399151
1901.855469	-54.538025
1902.343750	-53.740250
1902.832031	-53.474930
1903.320312	-54.353317
1903.808594	-52.760742
1904.296875	-55.882298
1904.785156	-55.197659
1905.273438	-52.058922
1905.761719	-52.700157
1906.250000	-51.768017
1906.738281	-54.530708
1907.226562	-54.084278
1907.714844	-53.341415
1908.203125	-52.474125
1908.691406	-52.895664
1909.179688	-53.236771
1909.667969	-54.423512
1910.156250	-54.566223
1910.644531	-52.813751
1911.132812	-51.641598
1911.621094	-54.540573
1912.109375	-52.397446
1912.597656	-52.958611
1913.085938	-52.566517
1913.574219	-53.810307
1914.062500	-52.776669
1914.550781	-55.712143
1915.039062	-52.692921
1915.527344	-52.752174
1916.015625	-54.721779
1916.503906	-53.655838
1916.992188	-54.798969
1917.480469	-51.542358
1917.968750	-55.715939
1918.457031	-55.254951
1918.945312	-57.069511
1919.433594	-55.697586
1919.921875	-53.385811
1920.410156	-53.665192
1920.898438	-53.542267
1921.386719	-55.216579
1921.875000	-55.446583
1922.363281	-56.128395
1922.851562	-54.295647
1923.339844	-55.004700
1923.828125	-53.117882
1924.316406	-55.922085
1924.804688	-55.209042
1925.292969	-52.842075
1925.781250	-56.580009
1926.269531	-55.607132
1926.757812	-54.546795
1927.246094	-53.944630
1927.734375	-55.127533
1928.222656	-54.402431
1928.710938	-53.095825
1929.199219	-55.215775
1929.687500	-55.078716
1930.175781	-55.247967
1930.664062	-56.734669
1931.152344	-54.767708
1931.640625	-53.679203
1932.128906	-56.064651
1932.617188	-55.642223
1933.105469	-56.399761
1933.593750	-56.632797
1934.082031	-53.363323
1934.570312	-52.790909
1935.058594	-52.911774
1935.546875	-53.692772
1936.035156	-55.231564
1936.523438	-55.032627
1937.011719	-55.119331
1937.500000	-55.951881
1937.988281	-55.203262
1938.476562	-53.877438
1938.964844	-56.680481
1939.453125	-55.743725
1939.941406	-54.785961
1940.429688	-55.687481
1940.917969	-54.746140
1941.406250	-53.663410
1941.894531	-53.802544
1942.382812	-55.725952
1942.871094	-56.466740
1943.359375	-56.362186
1943.847656	-56.495377
1944.335938	-55.330582
1944.824219	-55.316456
1945.312500	-55.932850
1945.800781	-55.204533
1946.289062	-54.025173
1946.777344	-53.903961
1947.265625	-55.420753
1947.753906	-54.317242
1948.242188	-54.489613
1948.730469	-53.338776
1949.218750	-55.068462
1949.707031	-56.318680
1950.195312	-54.543434
1950.683594	-56.725403
1951.171875	-55.064034
1951.660156	-55.580364
1952.148438	-55.990742
1952.636719	-56.438820
1953.125000	-55.777695
1953.613281	-53.824295
1954.101562	-55.107456
1954.589844	-54.610985
1955.078125	-56.378357
1955.566406	-55.046883
1956.054688	-56.274796
1956.542969	-54.562790
1957.031250	-54.847481
1957.519531	-56.372944
1958.007812	-55.724472
1958.496094	-55.768871
1958.984375	-54.489357
1959.472656	-56.235813
1959.960938	-60.216084
1960.449219	-55.061657
1960.937500	-54.470104
1961.425781	-58.540169
1961.914062	-57.487808
1962.402344	-56.413845
1962.890625	-56.868614
1963.378906	-55.751335
1963.867188	-57.141552
1964.355469	-55.402073
1964.843750	-53.956776
1965.332031	-54.232807
1965.820312	-55.019024
1966.308594	-55.203861
1966.796875	-55.098721
1967.285156	-55.430515
1967.773438	-55.623741
1968.261719	-55.851139
1968.750000	-56.282162
1969.238281	-56.715729
1969.726562	-56.512310
1970.214844	-55.988434
1970.703125	-57.657917
1971.191406	-55.150852
1971.679688	-55.433880
1972.167969	-54.820087
1972.656250	-55.479836
1973.144531	-56.035870
1973.632812	-54.082981
1974.121094	-54.164288
1974.609375	-55.165443
1975.097656	-55.861748
1975.585938	-54.308331
1976.074219	-57.582153
1976.562500	-54.850903
1977.050781	-54.232555
1977.539062	-53.906116
1978.027344	-54.677769
1978.515625	-55.183025
1979.003906	-56.410748
1979.492188	-57.801865
1979.980469	-56.921059
1980.468750	-57.112850
1980.957031	-55.926865
1981.445312	-53.264832
1981.933594	-55.351978
1982.421875	-55.620136
1982.910156	-56.405628
1983.398438	-56.499969
1983.886719	-56.455128
1984.375000	-56.336372
1984.863281	-55.343327
1985.351562	-55.253193
1985.839844	-55.730396
1986.328125	-54.699875
1986.816406	-54.939751
1987.304688	-54.395901
1987.792969	-58.137203
1988.281250	-54.199341
1988.769531	-58.825722
1989.257812	-53.797710
1989.746094	-54.732117
1990.234375	-55.415154
1990.722656	-56.978661
1991.210938	-54.694038
1991.699219	-55.969612
1992.187500	-55.848824
1992.675781	-55.455620
1993.164062	-56.828949
1993.652344	-57.736507
1994.140625	-57.542870
1994.628906	-56.337631
1995.117188	-55.159519
1995.605469	-54.865623
1996.093750	-55.565369
1996.582031	-54.509304
1997.070312	-57.210133
1997.558594	-55.663017
1998.046875	-54.437904
1998.535156	-55.189880
1999.023438	-58.845505
1999.511719	-57.752460
2000.000000	-56.404305
2000.488281	-57.936405
2000.976562	-55.593441
2001.464844	-55.708519
2001.953125	-56.103237
2002.441406	-56.464783
2002.929688	-55.278561
2003.417969	-54.278534
2003.906250	-56.321106
2004.394531	-54.654961
2004.882812	-54.790474
2005.371094	-55.613708
2005.859375	-54.462429
2006.347656	-55.028606
2006.835938	-56.125107
2007.324219	-56.993908
2007.812500	-54.705502
2008.300781	-57.864166
2008.789062	-57.764774
2009.277344	-57.200798
2009.765625	-57.063076
2010.253906	-55.924759
2010.742188	-54.479046
2011.230469	-57.082367
2011.718750	-55.037975
2012.207031	-55.507568
2012.695312	-55.636650
2013.183594	-57.646461
2013.671875	-55.798092
2014.160156	-56.038803
2014.648438	-56.808983
2015.136719	-55.107555
2015.625000	-57.235111
2016.113281	-55.654594
2016.601562	-56.026199
2017.089844	-56.760082
2017.578125	-58.529263
2018.066406	-55.299313
2018.554688	-57.840126
2019.042969	-57.916340
2019.531250	-56.459251
2020.019531	-55.857590
2020.507812	-55.502064
2020.996094	-56.205372
2021.484375	-55.365868
2021.972656	-56.922096
2022.460938	-59.102158
2022.949219	-54.615749
2023.437500	-56.915802
2023.925781	-57.556530
2024.414062	-55.111267
2024.902344	-57.542740
2025.390625	-54.608292
2025.878906	-55.114342
2026.367188	-55.992722
2026.855469	-56.795250
2027.343750	-56.792290
2027.832031	-57.270020
2028.320312	-56.478279
2028.808594	-54.825985
2029.296875	-55.815681
2029.785156	-57.139862
2030.273438	-57.305893
2030.761719	-57.517239
2031.250000	-55.343033
2031.738281	-56.196766
2032.226562	-56.753262
2032.714844	-54.284500
2033.203125	-56.652897
2033.691406	-55.814766
2034.179688	-56.528255
2034.667969	-56.585167
2035.156250	-55.581329
2035.644531	-55.873470
2036.132812	-56.380524
2036.621094	-55.572701
2037.109375	-56.092392
2037.597656	-55.932182
2038.085938	-55.816639
2038.574219	-57.643047
2039.062500	-58.591763
2039.550781	-57.922005
2040.039062	-57.200615
2040.527344	-56.233353
2041.015625	-54.187443
2041.503906	-55.298962
2041.992188	-57.567879
2042.480469	-58.337975
2042.968750	-56.849480
2043.457031	-56.057819
2043.945312	-56.226738
2044.433594	-56.060410
2044.921875	-56.772774
2045.410156	-54.420258
2045.898438	-57.057030
2046.386719	-55.900173
2046.875000	-55.055988
2047.363281	-55.719761
2047.851562	-56.343433
2048.339844	-53.641613
2048.828125	-55.313457
2049.316406	-56.237526
2049.804688	-57.502499
2050.292969	-54.726410
2050.781250	-55.448025
2051.269531	-55.445568
2051.757812	-56.341846
2052.246094	-54.841827
2052.734375	-53.732830
2053.222656	-56.794113
2053.710938	-57.154228
2054.199219	-56.149582
2054.687500	-56.155739
2055.175781	-56.446388
2055.664062	-55.290573
2056.152344	-55.707279
2056.640625	-53.732395
2057.128906	-53.678631
2057.617188	-55.124458
2058.105469	-55.665894
2058.593750	-55.236217
2059.082031	-57.416744
2059.570312	-55.543762
2060.058594	-55.997929
2060.546875	-55.273678
2061.035156	-53.584499
2061.523438	-55.595882
2062.011719	-55.813366
2062.500000	-56.292042
2062.988281	-56.383709
2063.476562	-58.209778
2063.964844	-55.942177
2064.453125	-55.669971
2064.941406	-57.500656
2065.429688	-56.243771
2065.917969	-56.912365
2066.406250	-57.653854
2066.894531	-56.731449
2067.382812	-57.346489
2067.871094	-56.786606
2068.359375	-55.753490
2068.847656	-55.494675
2069.335938	-54.661404
2069.824219	-53.316872
2070.312500	-53.988136
2070.800781	-55.938732
2071.289062	-54.688217
2071.777344	-57.168041
2072.265625	-56.072845
2072.753906	-57.412865
2073.242188	-53.492535
2073.730469	-56.351463
2074.218750	-55.280704
2074.707031	-56.465725
2075.195312	-55.067127
2075.683594	-53.015026
2076.171875	-55.035984
2076.660156	-55.561539
2077.148438	-57.662308
2077.636719	-55.895573
2078.125000	-54.231667
2078.613281	-56.660053
2079.101562	-56.855877
2079.589844	-54.800461
2080.078125	-54.103134
2080.566406	-56.500675
2081.054688	-57.200199
2081.542969	-58.267437
2082.031250	-53.391304
2082.519531	-55.166359
2083.007812	-55.386269
2083.496094	-53.186115
2083.984375	-55.627193
2084.472656	-55.897430
2084.960938	-54.726490
2085.449219	-57.679146
2085.937500	-55.903435
2086.425781	-56.336781
2086.914062	-54.627251
2087.402344	-55.596367
2087.890625	-53.924320
2088.378906	-53.310894
2088.867188	-54.172638
2089.355469	-55.123833
2089.843750	-52.643978
2090.332031	-55.450428
2090.820312	-53.551815
2091.308594	-54.398674
2091.796875	-52.797836
2092.285156	-54.380886
2092.773438	-53.227791
2093.261719	-54.890259
2093.750000	-54.876526
2094.238281	-56.031212
2094.726562	-57.147068
2095.214844	-54.919975
2095.703125	-54.732864
2096.191406	-53.747227
2096.679688	-54.238625
2097.167969	-54.144539
2097.656250	-56.103615
2098.144531	-54.035210
2098.632812	-53.014629
2099.121094	-55.169880
2099.609375	-54.070499
2100.097656	-55.204681
2100.585938	-54.721977
2101.074219	-53.970566
2101.562500	-54.409142
2102.050781	-53.735298
2102.539062	-52.326939
2103.027344	-53.439125
2103.515625	-53.419918
2104.003906	-53.011913
2104.492188	-54.838989
2104.980469	-53.339737
2105.468750	-51.694923
2105.957031	-53.528603
2106.445312	-53.405949
2106.933594	-53.362663
2107.421875	-54.541927
2107.910156	-53.372070
2108.398438	-54.518120
2108.886719	-57.072796
2109.375000	-52.376461
2109.863281	-53.523525
2110.351562	-51.786770
2110.839844	-52.785179
2111.328125	-52.725651
2111.816406	-52.774750
2112.304688	-52.442142
2112.792969	-56.348148
2113.281250	-53.235973
2113.769531	-52.526493
2114.257812	-53.508160
2114.746094	-53.829514
2115.234375	-53.299805
2115.722656	-50.609917
2116.210938	-52.454811
2116.699219	-52.752388
2117.187500	-54.639343
2117.675781	-55.558895
2118.164062	-54.514824
2118.652344	-51.590698
2119.140625	-51.839626
2119.628906	-52.755116
2120.117188	-53.114155
2120.605469	-53.009857
2121.093750	-51.545807
2121.582031	-52.290855
2122.070312	-53.290836
2122.558594	-52.386047
2123.046875	-52.726532
2123.535156	-52.020370
2124.023438	-50.122288
2124.511719	-53.191364
2125.000000	-52.255562
2125.488281	-50.914265
2125.976562	-51.214462
2126.464844	-52.515114
2126.953125	-53.126549
2127.441406	-54.902515
2127.929688	-52.800278
2128.417969	-54.590755
2128.906250	-50.141411
2129.394531	-51.401184
2129.882812	-53.224598
2130.371094	-51.331772
2130.859375	-51.651546
2131.347656	-52.660782
2131.835938	-52.117283
2132.324219	-50.441837
2132.812500	-50.167843
2133.300781	-54.261681
2133.789062	-53.695675
2134.277344	-53.447243
2134.765625	-53.411884
2135.253906	-52.148647
2135.742188	-50.138409
2136.230469	-51.762020
2136.718750	-52.777016
2137.207031	-52.133381
2137.695312	-50.938671
2138.183594	-51.011776
2138.671875	-53.819504
2139.160156	-52.803802
2139.648438	-53.537685
2140.136719	-53.278015
2140.625000	-51.056412
2141.113281	-51.337143
2141.601562	-52.292786
2142.089844	-50.673168
2142.578125	-50.885078
2143.066406	-51.016003
2143.554688	-53.421299
2144.042969	-51.303059
2144.531250	-52.746056
2145.019531	-50.206436
2145.507812	-52.116798
2145.996094	-52.612598
2146.484375	-50.396675
2146.972656	-50.860046
2147.460938	-50.770885
2147.949219	-50.113377
2148.437500	-52.569618
2148.925781	-50.111618
2149.414062	-51.093422
2149.902344	-52.404312
2150.390625	-50.190281
2150.878906	-50.619946
2151.367188	-51.453701
2151.855469	-53.341278
2152.343750	-51.091190
2152.832031	-49.072044
2153.320312	-48.578041
2153.808594	-49.266842
2154.296875	-50.863369
2154.785156	-51.250275
2155.273438	-48.111675
2155.761719	-50.035095
2156.250000	-49.442265
2156.738281	-50.232380
2157.226562	-48.766823
2157.714844	-48.403385
2158.203125	-48.988144
2158.691406	-49.246117
2159.179688	-50.340641
2159.667969	-49.295506
2160.156250	-50.873314
2160.644531	-49.466549
2161.132812	-51.372509
2161.621094	-52.000534
2162.109375	-48.178925
2162.597656	-47.752384
2163.085938	-49.178337
2163.574219	-49.871555
2164.062500	-48.303795
2164.550781	-48.273510
2165.039062	-50.622974
2165.527344	-49.495853
2166.015625	-51.412952
2166.503906	-50.020451
2166.992188	-50.076656
2167.480469	-48.236195
2167.968750	-48.931347
2168.457031	-48.958431
2168.945312	-50.018162
2169.433594	-49.443859
2169.921875	-46.465832
2170.410156	-47.354092
2170.898438	-48.558056
2171.386719	-47.582298
2171.875000	-46.423424
2172.363281	-49.772251
2172.851562	-48.973301
2173.339844	-48.529476
2173.828125	-48.995094
2174.316406	-48.839306
2174.804688	-48.945961
2175.292969	-52.018059
2175.781250	-50.524765
2176.269531	-50.921047
2176.757812	-49.294193
2177.246094	-48.578644
2177.734375	-48.650177
2178.222656	-48.654739
2178.710938	-48.737888
2179.199219	-46.339565
2179.687500	-49.866150
2180.175781	-49.632683
2180.664062	-50.845127
2181.152344	-50.760437
2181.640625	-50.437313
2182.128906	-48.706589
2182.617188	-49.942604
2183.105469	-51.052914
2183.593750	-49.077164
2184.082031	-48.649052
2184.570312	-48.542496
2185.058594	-47.610889
2185.546875	-50.641216
2186.035156	-51.045387
2186.523438	-49.272583
2187.011719	-51.028362
2187.500000	-49.485798
2187.988281	-48.939896
2188.476562	-47.110004
2188.964844	-48.531452
2189.453125	-48.805790
2189.941406	-49.501148
2190.429688	-51.688095
2190.917969	-49.935303
2191.406250	-49.762604
2191.894531	-50.008339
2192.382812	-48.113644
2192.871094	-48.716930
2193.359375	-48.939243
2193.847656	-48.219830
2194.335938	-50.209965
2194.824219	-50.113178
2195.312500	-51.511383
2195.800781	-53.055447
2196.289062	-49.749317
2196.777344	-47.755447
2197.265625	-49.264618
2197.753906	-48.167160
2198.242188	-50.719952
2198.730469	-44.936958
2199.218750	-49.252216
2199.707031	-49.170506
2200.195312	-48.338154
2200.683594	-52.655655
2201.171875	-50.004551
2201.660156	-50.338852
2202.148438	-49.737785
2202.636719	-51.096397
2203.125000	-49.888165
2203.613281	-49.404831
2204.101562	-50.002518
2204.589844	-47.557232
2205.078125	-48.860313
2205.566406	-48.253666
2206.054688	-50.396103
2206.542969	-52.266502
2207.031250	-52.315914
2207.519531	-50.126675
2208.007812	-48.436134
2208.496094	-47.574486
2208.984375	-47.927967
2209.472656	-49.091228
2209.960938	-48.420673
2210.449219	-49.418324
2210.937500	-50.412746
2211.425781	-48.479015
2211.914062	-50.886688
2212.402344	-48.903057
2212.890625	-50.336216
2213.378906	-49.611107
2213.867188	-48.202389
2214.355469	-49.141163
2214.843750	-51.303467
2215.332031	-51.690292
2215.820312	-48.129532
2216.308594	-48.605782
2216.796875	-51.186710
2217.285156	-49.494511
2217.773438	-49.734150
2218.261719	-48.634361
2218.750000	-49.262405
2219.238281	-48.548767
2219.726562	-48.239891
2220.214844	-47.024059
2220.703125	-48.159233
2221.191406	-50.746014
2221.679688	-51.091862
2222.167969	-49.955154
2222.656250	-49.865166
2223.144531	-50.391022
2223.632812	-48.516865
2224.121094	-50.302689
2224.609375	-51.382027
2225.097656	-50.066410
2225.585938	-51.947845
2226.074219	-50.470390
2226.562500	-50.354729
2227.050781	-47.875744
2227.539062	-48.711666
2228.027344	-50.291275
2228.515625	-48.821636
2229.003906	-51.898155
2229.492188	-49.056286
2229.980469	-48.510479
2230.468750	-49.788387
2230.957031	-48.034424
2231.445312	-51.191830
2231.933594	-51.706226
2232.421875	-48.676651
2232.910156	-50.160805
2233.398438	-48.057369
2233.886719	-49.621010
2234.375000	-49.962917
2234.863281	-51.473610
2235.351562	-49.436157
2235.839844	-48.724827
2236.328125	-50.266212
2236.816406	-50.429749
2237.304688	-48.965546
2237.792969	-50.337742
2238.281250	-48.494808
2238.769531	-49.007629
2239.257812	-51.477043
2239.746094	-48.801456
2240.234375	-54.364819
2240.722656	-48.999882
2241.210938	-48.267017
2241.699219	-48.001831
2242.187500	-51.441116
2242.675781	-50.084122
2243.164062	-46.836124
2243.652344	-50.061134
2244.140625	-49.672016
2244.628906	-49.938240
2245.117188	-49.660156
2245.605469	-50.831081
2246.093750	-49.385193
2246.582031	-48.042213
2247.070312	-49.436665
2247.558594	-49.377651
2248.046875	-50.948593
2248.535156	-51.219734
2249.023438	-50.697998
2249.511719	-50.460758
2250.000000	-50.463779
2250.488281	-49.054832
2250.976562	-49.052547
2251.464844	-49.953182
2251.953125	-49.105873
2252.441406	-48.642258
2252.929688	-51.312977
2253.417969	-51.631424
2253.906250	-49.544426
2254.394531	-53.253471
2254.882812	-50.879223
2255.371094	-49.808548
2255.859375	-49.140549
2256.347656	-48.611446
2256.835938	-50.519333
2257.324219	-50.195450
2257.812500	-50.999813
2258.300781	-49.131893
2258.789062	-51.921898
2259.277344	-51.133511
2259.765625	-49.343994
2260.253906	-51.872162
2260.742188	-49.386158
2261.230469	-49.966171
2261.718750	-47.582016
2262.207031	-49.137589
2262.695312	-49.408688
2263.183594	-50.481403
2263.671875	-49.523510
2264.160156	-47.861580
2264.648438	-47.712036
2265.136719	-46.715378
2265.625000	-46.990654
2266.113281	-49.690121
2266.601562	-50.095455
2267.089844	-48.748020
2267.578125	-46.983112
2268.066406	-47.322056
2268.554688	-47.747284
2269.042969	-45.952129
2269.531250	-45.997837
2270.019531	-48.342659
2270.507812	-47.702305
2270.996094	-48.912449
2271.484375	-49.216164
2271.972656	-48.487408
2272.460938	-47.513897
2272.949219	-47.577137
2273.437500	-46.685646
2273.925781	-47.342552
2274.414062	-49.990692
2274.902344	-48.944923
2275.390625	-47.833923
2275.878906	-46.706291
2276.367188	-48.606239
2276.855469	-49.211597
2277.343750	-49.609718
2277.832031	-46.786106
2278.320312	-46.753479
2278.808594	-45.923553
2279.296875	-47.981087
2279.785156	-46.055393
2280.273438	-46.710377
2280.761719	-48.846260
2281.250000	-48.577656
2281.738281	-49.450256
2282.226562	-50.146412
2282.714844	-48.286903
2283.203125	-46.777878
2283.691406	-46.136429
2284.179688	-46.305542
2284.667969	-48.905003
2285.156250	-49.031368
2285.644531	-48.442909
2286.132812	-46.389553
2286.621094	-48.025375
2287.109375	-49.385605
2287.597656	-48.449326
